0.34525,-0.056566,-0.089353,-0.18866,-0.3925,-0.040217,0.17883,0.22791,0.3135,0.046315,1,0.65008,0.75866,0.50284,0.36346,-0.053467,0.18992,0.0035241,0.34443,0.20009,-0.084364,-0.0086606,-0.22912,-0.28156,-0.53304,-0.33766,-0.36546,-0.14905,0.38706,0.26898,0.021989,-0.12871,-0.023274,0.019122,-0.41094,-0.38439,-0.24067,-0.23911,-0.17011,-0.25208,-0.099953,-0.001434,-0.17552,-0.10728,-0.41033,-0.16867,-0.29261,-0.1648,-0.102,-0.22275,-0.31866,-0.34076,-0.072146,-0.1747,-0.28334,-0.25364,0.186,0.30408,0.17714,-0.10639,0.36284,0.081573,0.43493,0.44552,-0.37427,-0.39188,-0.32704,-0.21745,0.14158,0.011444,0.16243,0.012,0.13635,0.20233,0.037848,-0.062556,0.12782,0.043455,0.15173,0.04119,0.23348,0.058162,0.038316,-0.011339,-0.04765,-0.20585,-0.040314,-0.13095,0.056557,-0.21132
0.32751,0.17008,-0.38546,0.081813,-0.47133,0.15943,-0.060464,0.43962,0.22584,0.097608,0.65008,1,0.34025,0.4471,0.0058782,-0.062342,0.22742,0.09357,0.1666,0.30497,-0.11301,0.022084,-0.37283,-0.2912,-0.51703,-0.14917,-0.42496,-0.1024,0.4042,0.39909,0.079354,0.084204,-0.27906,0.037679,-0.56971,-0.50006,-0.37645,-0.27021,-0.20852,-0.28669,-0.21381,-0.065813,-0.45745,-0.28562,-0.42724,-0.089653,-0.30363,-0.2061,0.018187,-0.1478,-0.32638,-0.2333,-0.26085,-0.24951,-0.28161,-0.2934,0.05483,0.46588,-0.014406,-0.00078914,0.059003,0.31522,0.19371,0.47931,-0.59345,-0.33941,-0.45643,-0.16157,-0.057851,-0.099262,0.093297,0.18956,0.087138,0.23497,-0.065712,-0.087729,-0.1037,-0.038358,0.11817,0.11015,0.16181,0.17572,-0.015255,-0.020801,-0.26617,-0.11961,-0.11624,-0.10867,-0.2543,-0.21418
0.07193,-0.17187,0.20354,-0.1834,-0.28046,-0.057655,0.3906,0.17751,0.35472,0.14702,0.75866,0.34025,1,0.53337,0.59161,0.1825,0.095315,-0.11169,0.34804,0.054663,-0.016477,-0.028346,-0.022661,-0.082465,-0.4496,-0.28048,-0.36147,-0.15215,0.27597,0.23891,0.037782,-0.15178,0.020511,-0.084823,-0.25678,-0.33561,-0.1308,-0.22584,-0.033957,-0.17783,-0.063468,-0.043039,-0.0069889,0.0088604,-0.33708,-0.1143,-0.18411,-0.02218,-0.19005,-0.25103,-0.33163,-0.35716,0.093863,-0.013001,-0.17045,-0.15058,0.063458,0.037456,0.22264,-0.085299,0.47131,0.055221,0.29916,0.22304,-0.14475,-0.27411,-0.16217,-0.26286,0.1734,0.01055,0.15236,-0.016127,0.17066,0.095102,0.051351,-0.01629,0.12294,-0.00037749,0.12174,0.099959,0.21836,0.13094,0.1695,0.090345,0.18835,-0.053416,0.076911,-0.024148,0.2127,-0.057237
-0.12813,-0.15262,0.11885,0.33534,-0.047795,0.32431,0.31256,0.60627,0.37556,0.61584,0.50284,0.4471,0.53337,1,0.39811,0.34843,-0.046025,-0.22854,-0.059714,-0.15221,0.036736,-0.011905,0.24839,0.36103,-0.13699,0.14877,-0.28148,-0.052657,0.096102,0.19524,0.15985,0.20407,-0.18232,-0.084426,-0.20543,-0.33604,-0.19661,-0.15747,-0.076424,-0.16706,0.0090712,-0.079553,0.084594,0.11551,-0.18549,-0.021064,-0.21252,-0.18306,0.046547,0.05214,-0.13127,-0.28505,-0.18624,-0.17839,-0.25824,-0.28248,-0.26888,0.0041186,-0.11948,0.20402,0.3177,0.52121,-0.13579,0.047247,0.021849,0.24226,-0.17457,-0.18447,-0.1298,-0.2808,0.19114,0.14088,-0.0416,-0.07819,-0.12495,-0.11423,-0.059285,0.05647,0.033301,0.15917,0.020655,0.019761,0.093072,-0.061917,-0.0014221,0.33905,0.030924,0.048064,0.028134,0.089311
-0.074722,-0.16583,0.53994,-0.2166,0.2864,0.062512,0.32266,-0.081748,0.41721,0.38029,0.36346,0.0058782,0.59161,0.39811,1,0.58684,0.061752,-0.04257,0.16233,-0.12889,0.31662,0.20201,0.40903,0.22703,0.069169,0.066976,-0.027527,0.1739,0.28705,0.34575,0.20148,-0.064883,0.16399,-0.13637,0.14476,-0.14216,0.15695,0.025422,0.26183,0.08891,0.308,0.12072,0.26825,0.17126,-0.1044,-0.057903,-0.083757,0.11595,-0.08621,-0.13747,-0.19124,-0.21323,0.078147,0.037435,-0.084655,-0.047301,-0.018451,-0.11585,-0.0024795,-0.17179,0.25775,-0.13332,0.16308,0.027588,0.20505,-0.035072,0.053769,-0.26871,0.091333,0.012236,0.39077,0.11491,0.2383,0.18687,0.22243,0.17478,0.25275,0.16128,0.24057,0.26667,0.31349,0.20483,0.46759,0.28713,0.39414,0.15229,0.36762,0.25154,0.27621,0.093797
-0.21705,-0.096846,0.46256,0.13375,0.38368,0.3582,0.070985,-0.051588,0.26697,0.51875,-0.053467,-0.062342,0.1825,0.34843,0.58684,1,-0.059196,-0.13219,0.013948,-0.11477,0.37333,0.31873,0.52753,0.53688,0.18828,0.29409,0.15853,0.31548,0.061581,0.38051,0.04267,0.0049864,0.087831,-0.15491,0.18073,-0.025087,0.24772,0.16502,0.42053,0.36309,0.26721,0.19566,0.093773,0.026741,-0.032245,-0.13957,0.13764,0.17466,-0.089296,-0.069532,-0.10466,-0.039949,-0.011744,0.081091,0.019925,0.12317,-0.1627,-0.18173,-0.28236,-0.14366,-0.14426,-0.054415,-0.029217,-0.08299,0.1943,0.23101,0.13442,-0.1167,-0.00309,-0.078391,0.18232,0.2088,0.22783,0.15418,0.23667,0.36037,0.20391,0.15539,0.13489,0.19479,0.1704,0.34451,0.54837,0.49186,0.35097,0.49667,0.12698,0.21886,-0.050378,0.22801
0.42967,0.12206,-0.041921,-0.2177,-0.11854,-0.24649,-0.27944,-0.28513,-0.081413,-0.25022,0.18992,0.22742,0.095315,-0.046025,0.061752,-0.059196,1,0.6311,0.14017,0.26275,0.078225,0.056378,-0.14465,-0.13128,0.0032661,-0.001865,-0.37745,-0.13928,0.64861,0.49791,0.45528,0.25243,0.21225,0.35536,-0.11341,-0.21935,-0.37161,-0.44367,-0.13914,-0.34047,-0.013169,-0.12369,-0.28942,-0.30913,-0.10032,-0.0028234,-0.50578,-0.066405,-0.074909,-0.26926,-0.40879,-0.036326,-0.32808,-0.18614,-0.43125,-0.37561,0.38492,0.22574,-0.13864,-0.42912,-0.29346,-0.34091,0.33361,0.39199,-0.25197,-0.30925,-0.1929,-0.10098,-0.060414,0.35951,0.37813,0.19781,0.16302,0.47283,-0.10965,-0.17986,0.082882,0.17266,0.63436,0.59572,0.62841,0.30065,0.11345,0.19164,0.059595,-0.28945,0.0059887,0.042371,-0.24457,-0.43829
0.32682,0.25279,0.046998,-0.21791,0.10753,-0.22406,-0.36937,-0.40601,-0.11207,-0.24488,0.0035241,0.09357,-0.11169,-0.22854,-0.04257,-0.13219,0.6311,1,0.091891,0.26198,-0.055065,-0.07942,-0.043141,-0.093002,0.22137,0.11714,-0.20802,-0.15519,0.29272,0.25675,0.4406,0.27232,0.21158,0.30717,0.018576,-0.11038,-0.34647,-0.23276,-0.22621,-0.3209,0.061324,-0.13381,-0.21981,-0.20743,-0.0082905,0.026866,-0.39881,-0.10084,-0.084726,-0.142,-0.15349,0.17794,-0.25305,-0.088601,-0.3179,-0.25144,0.34734,0.27714,-0.27391,-0.46217,-0.44692,-0.46224,0.23693,0.27899,-0.11924,-0.28657,-0.20489,-0.17511,-0.068638,0.23473,0.19541,0.066024,-0.084251,0.27,-0.30414,-0.21467,-0.13405,0.0020262,0.36556,0.53111,0.44992,0.26411,-0.098676,-0.029161,0.00034918,-0.25186,-0.0017982,0.058052,-0.24721,-0.29841
0.50325,0.085401,0.23904,-0.3287,-0.27956,-0.35493,-0.0035871,-0.31531,-0.012771,-0.28979,0.34443,0.1666,0.34804,-0.059714,0.16233,0.013948,0.14017,0.091891,1,0.50788,-0.28466,-0.1169,0.044087,-0.15853,-0.40769,-0.54377,-0.034947,-0.21398,0.14195,0.080141,-0.15899,-0.29363,0.47375,0.32313,-0.11473,-0.02163,-0.021881,-0.021824,-0.18912,-0.070262,-0.094013,0.23557,-0.19089,-0.21017,-0.33589,-0.43348,0.040231,0.078904,-0.29704,-0.40752,-0.4464,-0.18791,0.14428,0.14444,0.03747,0.16144,0.49945,0.15006,0.18048,-0.24816,-0.10356,-0.36039,0.5209,0.46296,-0.3057,-0.43971,0.0082201,-0.040345,0.62351,0.48599,-0.0081915,-0.049122,0.18311,0.17811,0.1801,0.087625,0.32949,0.021535,0.10844,-0.19561,0.23671,0.16094,-0.069271,0.00053615,0.025119,-0.30561,-0.13674,-0.055504,-0.028112,-0.18455
0.6503,0.50463,0.017713,-0.07182,-0.29606,-0.26035,-0.1892,-0.1691,-0.10894,-0.35582,0.20009,0.30497,0.054663,-0.15221,-0.12889,-0.11477,0.26275,0.26198,0.50788,1,-0.22739,-0.023075,-0.17174,-0.1612,-0.33496,-0.49661,-0.11905,-0.22331,0.23148,0.2072,-0.18457,-0.23396,0.097293,0.22955,-0.25588,-0.17903,-0.058763,-0.064014,-0.10373,0.017035,-0.032806,0.23393,-0.37268,-0.27862,-0.043645,-0.14053,0.014509,-0.12144,0.10089,-0.13447,-0.17515,0.091174,-0.30951,-0.33544,-0.080788,0.085477,0.42149,0.50075,0.026546,-0.2197,-0.32271,-0.24374,0.30466,0.48533,-0.43159,-0.40821,-0.26151,-0.035443,0.27708,0.50965,0.0097614,0.16475,0.32644,0.36947,0.1125,0.19781,0.16382,0.18778,0.22308,-0.061158,0.23385,0.27775,-0.031322,0.12141,-0.13901,-0.42786,-0.2398,-0.17172,-0.46522,-0.50839
-0.20979,-0.050158,-0.093845,-0.015106,0.15555,0.12966,-0.077968,0.0031017,-0.11014,0.095849,-0.084364,-0.11301,-0.016477,0.036736,0.31662,0.37333,0.078225,-0.055065,-0.28466,-0.22739,1,0.83829,-0.0084452,-0.012929,0.25944,0.29654,0.15686,0.56037,0.42137,0.52112,0.14987,0.06664,0.033219,-0.098071,0.16289,-0.058397,0.40888,0.066086,0.7733,0.49657,0.6275,0.21963,0.24415,0.12816,0.07229,0.18527,0.023191,0.33683,-0.13609,0.2024,0.081284,0.16522,-2.272e-005,-0.061046,-0.030459,-0.014883,-0.14842,-0.1344,-0.075628,0.019462,0.028649,-0.025789,-0.13822,-0.19776,0.20843,0.21894,0.18297,0.051721,-0.13148,0.048693,0.4586,0.35455,0.40321,0.38923,0.42659,0.34017,0.37774,0.5181,0.45957,0.39365,0.34743,0.36898,0.80603,0.66622,0.41463,0.25856,0.29755,0.098848,0.13422,0.074836
-0.046763,0.072186,-0.17208,-0.0073704,0.010031,0.12945,-0.11391,0.013059,-0.15612,-0.012232,-0.0086606,0.022084,-0.028346,-0.011905,0.20201,0.31873,0.056378,-0.07942,-0.1169,-0.023075,0.83829,1,-0.08574,-0.1198,0.079426,0.14378,0.2895,0.65172,0.42489,0.46329,-0.026119,-0.044853,0.059534,-0.061488,0.064123,-0.068568,0.4865,0.21241,0.73999,0.6246,0.57228,0.44365,0.077708,-0.032489,0.057171,0.086307,0.13954,0.27695,-0.14584,0.13942,0.022874,0.13182,0.0055698,-0.11391,0.11169,0.14825,-0.03265,-0.023304,-0.037219,0.038712,-0.011764,-0.042843,-0.055536,-0.11025,0.03631,0.093437,0.13079,0.10622,0.083461,0.12439,0.35677,0.44017,0.52755,0.49447,0.61032,0.47236,0.51151,0.60549,0.45432,0.22011,0.27018,0.3945,0.75775,0.69238,0.3267,0.18246,0.21689,0.025718,0.080226,0.036228
-0.17311,-0.056614,0.81051,0.30167,0.54569,-0.01432,0.33463,-0.070308,-0.031245,0.32383,-0.22912,-0.37283,-0.022661,0.24839,0.40903,0.52753,-0.14465,-0.043141,0.044087,-0.17174,-0.0084452,-0.08574,1,0.8456,0.5795,0.29146,0.27145,0.0095077,-0.31377,-0.1565,0.28879,0.32274,0.35579,0.067224,0.56335,0.30764,0.12501,0.16182,0.0034684,0.07455,0.31478,0.10325,0.42032,0.21479,0.23297,-0.084127,0.025808,-0.076952,0.0044151,0.092875,0.061024,-0.023882,-0.048635,0.12766,-0.020985,0.11336,-0.18768,-0.30086,-0.2061,0.071382,-0.073394,-0.065402,-0.2481,-0.329,0.65469,0.53657,0.40867,0.015806,0.11874,-0.022872,0.21509,0.021471,-0.11852,-0.20634,-0.080183,-0.012323,0.10761,0.046523,-0.047754,-0.0017685,-0.16451,-0.12353,-0.0074607,-0.058737,0.19116,0.42071,0.15688,0.36161,0.09564,0.32311
-0.21278,-0.0032999,0.65395,0.52434,0.41856,0.1071,0.28291,0.12247,-0.047046,0.40357,-0.28156,-0.2912,-0.082465,0.36103,0.22703,0.53688,-0.13128,-0.093002,-0.15853,-0.1612,-0.012929,-0.1198,0.8456,1,0.50383,0.33727,0.19616,0.0092303,-0.31168,-0.12982,0.22604,0.36814,0.19609,0.076242,0.41937,0.2118,0.044178,0.055541,-0.013705,0.042488,0.18738,0.02806,0.20862,0.07718,0.23409,-0.038023,-0.019368,-0.23429,0.037911,0.10924,0.060643,0.033345,-0.2168,-0.082916,-0.10093,-0.013639,-0.24362,-0.20915,-0.29284,0.12375,-0.10737,0.14557,-0.27481,-0.2805,0.51802,0.65782,0.23917,0.052999,-0.12914,-0.14406,0.094094,0.085182,-0.12502,-0.22695,-0.13174,0.0052766,-0.063531,0.014337,-0.093823,-0.0012479,-0.21077,-0.11381,-0.038538,-0.050143,0.10178,0.49461,0.047827,0.28431,-0.076147,0.21799
-0.29399,-0.081302,0.34467,0.18288,0.71118,0.054459,0.07335,-0.16624,-0.22584,0.15954,-0.53304,-0.51703,-0.4496,-0.13699,0.069169,0.18828,0.0032661,0.22137,-0.40769,-0.33496,0.25944,0.079426,0.5795,0.50383,1,0.66275,0.35179,0.1824,-0.21993,-0.15723,0.53042,0.52756,0.26913,0.095793,0.67861,0.31604,0.092962,0.094352,0.089015,0.053605,0.42966,-0.068532,0.46343,0.28263,0.4906,0.28651,-0.13874,-0.11737,0.057926,0.34493,0.326,0.25243,-0.2313,-0.024937,-0.11707,-0.094703,-0.23936,-0.35412,-0.26312,0.065594,-0.16647,-0.08196,-0.43025,-0.52352,0.71952,0.58422,0.34633,0.017654,-0.19762,-0.07276,0.26889,0.086321,-0.22217,-0.17366,-0.17182,-0.11823,-0.13059,0.040113,0.055385,0.26752,-0.11115,-0.16192,-0.023352,-0.086637,0.0036955,0.25234,0.21202,0.27581,0.013654,0.20068
-0.44543,-0.27393,-0.076769,0.25781,0.61336,0.54836,-0.084935,0.11541,0.22634,0.50967,-0.33766,-0.14917,-0.28048,0.14877,0.066976,0.29409,-0.001865,0.11714,-0.54377,-0.49661,0.29654,0.14378,0.29146,0.33727,0.66275,1,0.10759,0.30783,-0.043854,0.08928,0.49996,0.57265,-0.062393,-0.01026,0.28304,0.089255,-0.14479,-0.0053468,0.091581,-0.047175,0.2576,-0.22623,0.15049,0.091211,0.084571,0.11649,-0.21861,-0.067485,-0.0050225,0.23676,0.19473,0.10007,-0.1853,0.014809,-0.20932,-0.21784,-0.37554,-0.32334,-0.34462,0.091989,-0.095991,0.22637,-0.40242,-0.3354,0.34495,0.4793,0.090722,-0.037729,-0.38271,-0.35549,0.15435,0.023583,-0.29047,-0.14172,-0.2541,-0.15743,-0.30005,-0.086756,0.062746,0.41526,0.03393,0.055354,0.086608,-0.020619,0.029764,0.47034,0.15271,0.26705,0.016406,0.31603
-0.17631,-0.06495,0.20277,0.053471,0.37422,0.17467,0.07951,-0.14988,-0.19841,0.030489,-0.36546,-0.42496,-0.36147,-0.28148,-0.027527,0.15853,-0.37745,-0.20802,-0.034947,-0.11905,0.15686,0.2895,0.27145,0.19616,0.35179,0.10759,1,0.67442,-0.46303,-0.45699,-0.36924,-0.25238,0.31504,-0.067646,0.50601,0.50372,0.66188,0.67101,0.29703,0.60846,0.26955,0.55992,0.23535,0.087761,0.41451,-0.024522,0.46409,-0.047141,-0.080471,0.16489,0.31332,0.16289,0.14169,0.039877,0.47295,0.49335,-0.0086119,-0.2644,-0.023461,0.21554,0.063466,-0.04169,-0.11402,-0.35468,0.41756,0.39133,0.34339,0.29504,0.30686,0.076725,-0.22074,-0.05774,0.14752,-0.11183,0.46045,0.49183,0.16387,0.16401,-0.23279,-0.45011,-0.42108,-0.15053,0.021996,0.11935,0.16087,0.32053,0.20333,0.10318,0.27631,0.37939
-0.23902,-0.1071,-0.093763,0.021081,0.21121,0.40966,-0.093097,-0.012637,-0.046602,0.18114,-0.14905,-0.1024,-0.15215,-0.052657,0.1739,0.31548,-0.13928,-0.15519,-0.21398,-0.22331,0.56037,0.65172,0.0095077,0.0092303,0.1824,0.30783,0.67442,1,0.01174,0.046358,-0.16084,-0.12286,0.13095,-0.097491,0.26552,0.25084,0.5347,0.46389,0.53462,0.6011,0.36675,0.52599,0.052614,-0.016766,0.18905,0.025337,0.24854,0.098419,-0.14423,0.12047,0.16344,0.14768,0.075567,-0.065225,0.31391,0.29721,-0.10795,-0.19367,-0.11765,0.10779,0.062459,0.045456,-0.047645,-0.20227,0.16771,0.28319,0.19569,0.26725,0.082413,-0.020554,0.026029,0.13706,0.2987,0.19701,0.49607,0.49476,0.21532,0.3201,0.084502,-0.020844,-0.061791,0.17111,0.44177,0.46041,0.34306,0.42438,0.33781,0.19461,0.27178,0.3073
